"","x"
"383","Kalo ada bintang 0 saya pilih itu titik. Makan uang saya sonoh. Gak seberapa tapi tetep dongkol. Ditengah persaingan CALO CALO HOTEL yg gencar ehh pelayanan aplikasi satu ini mengecewakan."
"384","Kasih diskon dan promo dong"
"385","Aplikasi yang sangat membantu"
"386","Bagus,"
"387","Good job"
"388","Good job"
"389","Ready and easy"
"390","Pelayanan cepat"
"391","good banget aplikasi ini,, semoga semakin baik lagi dan fasilitas hotel - hotelnya semakin di tingkatkan lagi. Dan terpenting selalu adakan promo, biar ramai.."
"392","ok"
"393","Akses uidah & nyaman"
"394","Praktis cepat dan simple mempermudah dalam booking dan bayar hotel good"
"395","Susah banget mau daftar, huft"
"396","Ok"
"397","Sangat Cocok Mudah"
"398","Sangat memuaskan"
"399","Good"
"400","Gw sih cuma ingetin aja loe ambil duit 1 rupiah ja,,uang gw atau org lain ,,dan gw kaga ikhlas lahir batin,,semua org yg bekerja di aplikasi reddoorz,,pas loe modar bakalan kekal di neraka,,amin"
"401","Ok"
"402","Mudah dan sangat membantu serta murah"
"403","Makelar online asuu !! Hati hati yang mau transfer !! Makan tuh uang saya !! Gak akan iklas selama nya ! Tulisan nya hotel syariah tapi kok makan uang yang seharusnya tidak dia makan !!"
"404","Pernah pesan reddorz jalan jaksa dan itu gak nyaman bgt. Gak ada amenitiesnya, atau jajan air mineral kayak aplikasi sebelah, kebersihan kurang terjaga, keset gak ada, pelayanan jutek, malas, dan terkesan meremehkan tamu (contoh di calling gak diangkat). Mohon ditingkatkan lagi pelayanannya."
"405","Booking mudah dan informasi letak hotel yang akurat"
"406","Best"
"407","Susah nya mau boking room. Sampe org hotel pun gkd yg mgerti. Di bkin mudah lah app nya. Seprti app oyo sgt mudah dn simpl"
"408","Semoga menjadi Terbaik ke depannya"
"409","Good"
"410","murah , fasilitas ok bngt"
"411","Mantap redoorz jangan lupa kasih ke kami promo juga yah biar jadi langganan teruzz"
"412","memganggu sinyal orang"
"413","Bagus"
"414","Mantep xadeh"
"415","Bagus"
"416","Aplikasinya sih bagus.. Pelayanan hotelnya aja yg kadang gak bagus.."
"417","good, mempermudah traveling kita"
"418","Prosesnya booking tidak susah"
"419","good"
"420","Saya suka dengan Red doorz yang menyediakan penginapan murah meriah, namun rupanya manajemen Red doorz harus mengklasifikasikan lagi kategori hotel, losmen, dan Homestay... Supaya konsumen tidak salah pilih tidak hanya tergiur dengan murahnya harga."
"421","Ok"
"422","Puas"
"423","Uang pembatalan saya kok ga ada tindak lanjutnya, padahal saya sudah bayar lewat mbanking, dan di aplikasi tertera 99000 akan saya dapat untuk pengembalian kamar yang saya batalkan, tolong di tindak lanjuti"
"424","ini reddorz kosan apa hotel, kok pintu nya di kunci nama hotel : Near Klabat Stadium Manado"
"425","Mantaps"
"426","Ok"
"427","Saya sangat menyukainya. Liburan saya terasa lengkap berkat RedDoorz. Makasih RedDoorz"
"428","Murah"
"429","Ok"
"430","Parahh... Ini Hotel!! Pelayanan gk memuaskan kamar mandinya jorok terus yg paling mengecewakan di bantalnya ada rambut entah rambut siapa sma selimutnya pokoknya gk lagi tidur sana"
"431","ok punya"
"432","mudah dan bagus"
"433","Ok"
"434","Membantu sekali..terimakasih reddoorz"
"435","Good jobs"
"436","Layanan dan kamarnya No. 1 Tp harganya ga up date klo weekend"
"437","Keren mantap"
"438","Gampang"
"439","Mantap"
"440","Josss faster"
"441","Mantab"
"442","Sangat membantu sekali"
"443","Sesuai dengan pemesanan."
"444","Good"
"445","Good"
"446","mntul"
"447","Bagus mempermudah ketika sedang berada jauh dr rumah"
"448","Good. Sangat membantu. Tks"
"449","Manteb"
"450","Nyaman harga terjangkau"
"451","Mantap, banyak diskonnya..."
"452","Terbantukan dan mudah"
"453","Mudah dipakai"
"454","Sangat puas"
"455","Mantap lah"
"456","Tempatnya nyaman dan bersih 😊 Lokasi jg strategis,pegawainya jga ramah"" Pokoknya nyaman banget"
"457","Terima kasih"
"458","Aplikasi bagus..cuma bank pembayaran terbatas..bank BNI tidak termasuk"
"459","Ok"
"460","Tayik anjing masa hotel kalo pagi gak redi harUs jam 2baru bisa jam 10 jam 11 gak bisa juga dasar aneh nih hotel sekalinya bisa kena cas seratus ribu lebih tayik kapok najis dikira gue mau numpang ngewe pesen dr pagi mana perjalanan jauh datang ketempat Gak bisa harus jam 2 Sekalinya ngomong bisa ka...Ulasan LengkapTayik anjing masa hotel kalo pagi gak redi harUs jam 2baru bisa jam 10 jam 11 gak bisa juga dasar aneh nih hotel sekalinya bisa kena cas seratus ribu lebih tayik kapok najis dikira gue mau numpang ngewe pesen dr pagi mana perjalanan jauh datang ketempat Gak bisa harus jam 2 Sekalinya ngomong bisa kamar sudah penuh pret kapok"
"461","Ok"
"462","Semuanya tidak sesuai kamar kecil kotor wifi jelek tv jelek haduh ampun di iklan aja yg bagus kaya bangsat"
"463","Kok lola ya pas saya cari hotel di red doorz ini? Ga pernah muncul list hotel yg saya cari 😑"
"464","Sekali nyoba pesan kamar melalui app ini langsung zonk, trauma pesan lewat sini lagi"
"465","Sangat membantu buat kami yang suka jalan-jalan"
"466","Mantappp"
"467","Ok"
"468","Bagus si buat cari yang spesifik gitu,trus harganya juga oke bangett"
"469","Harga terbai cuman di reddoors"
"470","Murah tapi semoga nyaman"
"471","Bersih dan nyaman"
"472","Utk hotel yg promo cuma itu itu aja"
"473","Kop"
"474","ada contact langsung gak dgn orngnya reddorz?"
"475","Ok bagus"
"476","Mudah, bagus, puas"
"477","Mantap mantap"
"478","Mantuuuull"
"479","Terbaik"
"480","Mudah banget buat yg mau booking hotel tanpa ribet.... Ga perlu kartu kredit mantap lah"
"481","Good"
"482","Ok"
"483","Sukses selalu"
"484","Bintang 4 dulu"
"485","Kok g bisa kebuka ?"
"486","Aplikasi yang sangat membantu"
"487","Mudah sekali dan dapat harga murah...puasss"
"488","Bagus sekali"
"489","Puas"
"490","Bagus"
"491","Ookee"
"492","Cakep"
"493","mantap"
"494","Memudahkan sekali dalam memesan penginapan dan harganya juga terjangkau."
"495","Ngga bisa masuk"
"496","Tolong di perbaiki Ki lagi soalnya mau masuk eror eror terus"
"497","Pertama kali nginep disini, harga terjangkau dapet promo, dan room sesuai ekspektasi.. hemm saran aja ac nya lama dinginya, sata nginep di reddoorz near eka hospital bsd"
"498","Baru coba booking wat awal bulan...semoga memuaskan"
"499","Harganya murah2"
"500","Good and cheap"
"501","Baru sih pakai aplikasinya jd ksh bintang 4 dulu y..tp untuk pemakaian pertama sudah cukup puas...caranya gampang, harga lebih murah dr booking di hotel ny lgsg....good lah"
"502","Incredible.........."
"503","Bookingnya mudah"
"504","Nyaman sekali, ingin balik lagi"
"505","Awesome and helpful Apps, Thanks a lot"
"506","Selalu gagal masuk, kadang bisa kadang tidak bisa"
"507","Ok"
"508","Kmr tidakk sesuai"
"509","Gooooooooddddd Hotel bintang 5 di reddoorz harga bisa jadi kaki lima 😂"
"510","Sekarang mahal, dulu aja 99 rb aja ada, jadi penyelamat saat kegentingan diluar kota, skrg mahal berkali² lipat. Ada apa?"
"511","Beberapa tempat pelayanan nya kurang baik. Saya pesen dan pelayanannya menyebalkan di daerah Babakan jeruk Bandung. Langsung saya refund. Dan ferund pengembalian setengahnya. Harusnya pelayanan nya di latih. Biar bisa standar hotel."
"512","Bagus"
"513","Good ...i like this hotel"
"514","Mantap"
"515","Terimakasi"
"516","Detail kebijakan hotel kurang lengkap"
"517","👍🏼👍🏼👍🏼👍🏼"
"518","Mantapppppppsssaaa"
"519","Subscribe mamen"
"520","Simple dan banyaknya pilihan pembayaran jadi lebih OK."
"521","Good"
"522","Good"
"523","Good"
"524","Mudah bokingnya dan pembayarannya"
"525","Sangat membantu dan puas"
"526","Mantap"
"527","Manstep"
"528","#NAME?"
"529","Aplikasi yg sangat membantu dalam mencari penginapan dengan budget yg murah dan fasilitas yg nyaman"
"530","Lanjutkan pelayanannya supaya lebih maju trus.."
"531","Penginapan Paling pas diharga dan Paling Nyaman sepanjang sejarah🤗"
"532","Thanks alot"
"533","Bagus"
"534","Good"
"535","Hampir 2 thn sy langganan di redorz..htl bersih nyaman, dan trjangkau"
"536","Apa apaan nih masa tiap bulan kalau mau boking kamar harganya di naikin dari 200rb jadi sampe 600rb gini waras ngga lu? Udah gitu fasilitasnya pada rusak lu pasang harga mahal si goblog"
"537","👍👍👍"
"538","Membantu banget terima kasih"
"539","Good"
"540","Sangat mudah"
"541","Good"
"542","Asyik cuy"
"543","Bagus. Suka"
"544","Fast Respon"
"545","Sangat membantu"
"546","sangat membantu"
"547","oke juga.."
"548","Cukup mudah booking hotel di aplikasi ini,,"
"549","Nyaman banget ,recomend"
"550","Murah"
"551","Memuaskan"
"552","Sangat puas .. AC ok , TV ok , kamar mandi ok , wifi ok .. Pelayanan juga ok"
"553","Pelayanan Reddoors sagat mengecewakan sekali , saat saya sampai di hotel , ternyata kamar yang saya pesana sudah full book , yang kebih mengecewakannya lagi , sebagai pihak ketiga tidak meminta konfirmasi dari pihak pertama (pihak hotel) , kamar yang saya pesan sudah full book dari satu bulan yang l...Ulasan LengkapPelayanan Reddoors sagat mengecewakan sekali , saat saya sampai di hotel , ternyata kamar yang saya pesana sudah full book , yang kebih mengecewakannya lagi , sebagai pihak ketiga tidak meminta konfirmasi dari pihak pertama (pihak hotel) , kamar yang saya pesan sudah full book dari satu bulan yang lalu , dan tidak ada tanggung jawab sama sekali dari pihak reddoors"
"554","Good"
"555","CALL CENTER TIDAK DAPAT MENYELESAIKAN MASALAH YANG ADA, TIDAK KOOPERATIF, LIVE CHAT TIDAK BERGUNA MEMALUKAN APLIKASI SEBESAR REDDOORZ TAPI ORANG YANG BEKERJA DI DALAMNYA SAMPAH ! MAKAN SAJA DUIT CUSTOMER !"
"556","Mudah, murah,mantap."
"557","ok de"
"558","Good"
"559","Praktis"
"560","Murah dan sesuai dengan realnya"
"561","Ngelek kali bangsat"
"562","Harganya selangit ya yang d jogja sekarang. Sudah setara hotel bintang 3 sama 4"
"563","Bagus sangat membantu cari penginapan sesuai kantong"
"564","Good lah pokoknya"
"565","Siip"
"566","Ok"
"567","Kerennn"
"568","Selalu puas dg penawaran red dorzz"
"569","Terimakasih Reddoorz. Saya menikmati liburan dengan hotel murah namun fasilitas yang disediakan sangat keren."
"570","Aplikasi mudah untuk dipergunakan dan hotel pun semakin banyak tersedia"
"571","Sangat mengecewakan!!!!!!!!!!!! Padahal saya booking reddoorz yang syariah tetapi pelayanam sangan tidak memuaskan saya booking untuk tgl 15 des dan uda saya bayar melalui internet banking tpi sblm smpai tgl 15 saya ada kemalangan nenek saya meninggal jadi saya batalin di tgl 14 des nah dana saya ya...Ulasan LengkapSangat mengecewakan!!!!!!!!!!!! Padahal saya booking reddoorz yang syariah tetapi pelayanam sangan tidak memuaskan saya booking untuk tgl 15 des dan uda saya bayar melalui internet banking tpi sblm smpai tgl 15 saya ada kemalangan nenek saya meninggal jadi saya batalin di tgl 14 des nah dana saya yang sudah msuk sampai sekarang belum dikembalikan di telpon CS susah sekali live chat katanya proses pengembalian tunggu 14 hri kerja lain hari libur dan tgl merahh payahhh sangat buruk pelayananya!"
"572","Reddcash ga bisa di gunakan.."
"573","Parah sih prosesss refunddd amat sangatttt lamaaaa bahkann ga di respon"
"574","Mudah di gunakan aplikasinya"
"575","Mantap"
"576","Waktu minta ganti tanggal orgnya suruh bayar lagi, aku sih ga masalah, ku tff dong. Setelah di tff ga bs dihubungi CS nya udh 8 jam aku tlponin ga bs dihubungi, katanya CSnya sibuk, coba deh mikir 8 jamm non stopp masa iya CSnya sbuk, live chat ga di balas🤣🤣 biaya charge sm pulsa lebih mahal dong ...Ulasan LengkapWaktu minta ganti tanggal orgnya suruh bayar lagi, aku sih ga masalah, ku tff dong. Setelah di tff ga bs dihubungi CS nya udh 8 jam aku tlponin ga bs dihubungi, katanya CSnya sibuk, coba deh mikir 8 jamm non stopp masa iya CSnya sbuk, live chat ga di balas🤣🤣 biaya charge sm pulsa lebih mahal dong akhirnya dari pada pesan kamar lagi😡😡😡😡😡😡😡😡😡😡😡😡"
"577","Good"
"578","Baik"
"579","Good"
"580","Tolong yang masalah sama agoda di perbaiki"
"581","❤❤❤❤"
"582","Kecewa sih, karena dana refund saya yang gak kunjung diproses, terus pas saya tanya gak direspon sama adminnya. Tolong pihak reddoorz setelah melihat ulasan saya mohon untuk ditindaklanjuti permasalahan ini. Terima kasih"
"583","bagus"
"584","Mamtap gaaaan"
"585","Baru nyoba 3 stars dlu..klo kdepan a mkin baik sy tambah stars nya"
"586","Mau kemana mana gampang. Tinggal klik"
"587","Mantapp"
"588","Pemesanan hotel by redoorz sangat mudah apa lagi dengan berbagai macam metode pembayaran yang tersedia"
"589","Baru mau nyoba, kalau oke ditambah lagi bintangnya"
"590","Memuaskan"
"591","Mantap deh pokoknya ,pake Aplikasi RedDoorz"
"592","Bagus"
"593","Good"
"594","Cepat dan mudah"
"595","Tiga dulu"
"596","Lemot"
"597","Sangat mempermudah"
"598","Cepat dan mantap, saya puas"
"599","Ok mantaps"
"600","Booking mudah"
"601","Good"
"602","Cepat responya"
"603","Buruk sekali"
"604","BAGUS. HOTEL MURAH BANYAK. TOLONG DENGAN SANGAT APLIKASI DIBUAT LEBIH RINGAN, TERLALU BERAT UNTUK APPNYA. KETIKA INGIN DIKLIK SELALU PENDING LAG, BEDA DGN APLIKASI TRAVEL LAIN LEBIH RINGAN, DAN LANCAR"
"605","Pilihan hotel & harganya variatif nggak bikin kantong bolong.."
"606","Mantul"
"607","Bisa bayar di hotel"
"608","Good"
"609","Memuaskan"
"610","Pelayanan ramah, kamar bersih, lokasi strategis"
"611","Sangat baik"
"612","Bisa bayar di hotel"
"613","Mantap kali"
"614","Cukup cepat..."
"615","sangat membatu"
"616","Amazing"
"617","Ok"
"618","Sangat Baik"
"619","Cepat"
"620","Rekomendasi yang bagus. Apa lagi @uno capsule yang di jalan HM Yamin.. karyawan nya ramah2... pokok nya mantap lah"
"621","Mudah pesennya dan bisa pake ovo dan gopay"
"622","Good"
"623","kurang lengkap"
"624","👍"
"625","Mantap"
"626","Good serve"
"627","Mudah dalam pemesanan"
"628","Keren, sangat membantu."
"629","Pesan hotel kini lebih mudah dan bisa pilih sesuai dengan yg dinginkan, Kapanpun dimanapun."
"630","Saya ingin bertanya. Apakah kalian yg melakukan refund uang nya benar2 kembali atau tidak ya? Soalnya saya kemarin refund jadi was2 setelah liat review"
"631","Good"
"632","Satu satunya reddoorz dikendal. Bersih,rapih,kamar luas,sesuai sama harganya. Recommended baget"
"633","Memuaskan tempat bersih"
"634","Buat nginep2 klo acara luar kota"
"635","Dengan standar yang tinggi dan harga waau sangat bersahabat untuk traveler. ."
"636","The best aplication for traveling"
"637","😍😍"
"638","Tolong dong, kenapa akun saya tidak bisa masuk, selalu ada kalimat ""kesalahan tak terduga terjadi !"" Padahal koneksi saya stabil"
"639","Sangat membantu"
"640","Cukup nyaman bermalam di reddoorz.."
"641","Enak tidak ribet"
"642","Sukses selalu reddoorz"
"643","Sippppsssss pokok e"
"644","Kamarnya bersih dan yang lebih bagusnya dekat dengan akses kota"
"645","Sangat bagus"
"646","N n b o b b b b bb bb b b b o BNIBRI u ituudah UII huhu u ketua komisi Ibnu uib7u8ib7biubbbubv BBhhvvvbhuhuvbuuuuuuu UU 7 UU UU UU UU 7 UU UU UU UU UU UU UU UU ubbbbbvhb UU bb hhh b ubbbubv ibu b BBhhvvvbhuhuvbuuuuuuu v yg hvbhbbbbbbbbb yg b bb yg b UUD u uuntuk b yg bh huh UU UU UU h yg hhhhhb Bu U...Ulasan LengkapN n b o b b b b bb bb b b b o BNIBRI u ituudah UII huhu u ketua komisi Ibnu uib7u8ib7biubbbubv BBhhvvvbhuhuvbuuuuuuu UU 7 UU UU UU UU 7 UU UU UU UU UU UU UU UU ubbbbbvhb UU bb hhh b ubbbubv ibu b BBhhvvvbhuhuvbuuuuuuu v yg hvbhbbbbbbbbb yg b bb yg b UUD u uuntuk b yg bh huh UU UU UU h yg hhhhhb Bu UU uuntuk bh bhhbbb Buu huhu UU hhhhb huhu hhh bbbbhbbbbbbbbbhbbbbbbhbbhbbbhbbbbbbbbbuub"
"647","Memuaskan"
"648","Oke"
"649","Siiip"
"650","untuk pembayaran dengan bank bca tidak ada sungguh mngecewakan"
"651","Room-nya kecil, tata ruang oke dan bersih"
"652","Pembayaran yg mudah dan senang pakai apa aja bisa....."
"653","Im"
"654","Recomended"
"655","Nyaman..dekat dengan fasum"
"656","banyak yg nakal, pemilik hotel suka semau nya"
"657","Mantaplah."
"658","Sangan membantu"
"659","Excellence"
"660","Perbanyak diskonnya dong"
"661","Aplikasi kurang ajar gak berkah hidupnya org yg punya reddoorz,,, saya datang jauh2 ke batu sudah booking hotel lewat reddoorz sampai tempatnya hotel sudah full😈 pihak reddoorz ditelp tdak ada kejelasan, klo sudh begini otomatis uang yg sudh kita tf hilang jg 😭 plis kalian smua jgn ada yg booking ...Ulasan LengkapAplikasi kurang ajar gak berkah hidupnya org yg punya reddoorz,,, saya datang jauh2 ke batu sudah booking hotel lewat reddoorz sampai tempatnya hotel sudah full😈 pihak reddoorz ditelp tdak ada kejelasan, klo sudh begini otomatis uang yg sudh kita tf hilang jg 😭 plis kalian smua jgn ada yg booking lwt reddoorz lg"
"662","Oke bagus"
"663","Bagus layanannya"
"664","Good"
"665","Aplikasi PENIPUAN,jangan percaya dgn redDoorz.sy sdh pesan sdh bayar lunas satu bulan sebelumnya ternyata sesampai di tempat nama sy tdk terdaftar."
"666","Sangat oke"
"667","ok"
"668","Jelek .. Pelayananan buruk.. Masa iya gambar sama keterengana beda.. Di gambar nya ini pas di deskripsinya beda.. Pas cek in kamar yang di tunjukin beda katanya itu sesuai sama yang saya pesen.. Gk elit ini"
"669","Mantull"
"670","Mantul"
"671","Discount mantap👍👍,, aplikasi loading lama"
"672","Makin hari makin betingkah makin hari harga makin ga masuk akal ngalah ngalahin harga ibu kota"
"673","Bagussssss"
"674","good"
"675","Nomor Telepon yg mau di hubungi REDDORZ bila ada keluhan tidak ada....susah di cari"
"676","Mantap"
"677","Mengapa saya tidak bisa mendaftar akun?"
"678","Selama ini sangat memuaskan 👍👍👍"
"679","Ssya suka jalan-jalan siapa tau ke pakai aplikasinya"
"680","Intruksinya detail sekali"
"681","Memuaskan"
"682","Nyaman dan Bersih"
"683","Lumayan bagus tempatnya"
"684","Sangat puas dengan pelayanannya"
"685","Masok pak eko"
"686","Terbaiiikkkkssss pokoknyaaaa"
"687","Puas."
"688","Mantap"
"689","Cepet buat booking nya"
"690","Nyaman dan tenang"
"691","asik aja pake aplikasi ini , kalau mau booking ga repot , tinggal klik langsung cus .. pembayaran via credit card juga mudah , promo promo yang dikasih lumayan bgt , apalagi jadi member .. aku si suka ... hotel2 nya pun sesuai gambar kalau kita pinter milihnya . over all good lah .."
"692","Mudah di jangkau dan harga sangat bersahanat cuman ada sebagian hotel ada pasilitas di kamar mandi kurang memadai ..seperti shower kamar mandi ngk nyala dan air nya kecil."
